"grammar","chunk_size","chunk_id","chunk_range","control_sum","chunk_time","chunk_mem_mb"
"g1",16,2620,"41920 41935",8,0.30918586800000003,-1
"g1",16,2621,"41936 41951",168,0.917246375,22
"g1",16,2622,"41952 41967",3,0.23231531,12
"g1",16,2623,"41968 41983",0,0.163802208,30
"g1",16,2624,"41984 41999",3,0.28190935500000003,1
"g1",16,2625,"42000 42015","",""
"g1",16,2626,"42016 42031",4,0.5501849489999999,24
"g1",16,2627,"42032 42047",0,0.189271714,-8
"g1",16,2628,"42048 42063",90,0.971531266,29
"g1",16,2629,"42064 42079",7,0.356489781,9
"g1",16,2630,"42080 42095",21,0.470183152,26
"g1",16,2631,"42096 42111",6,0.27699375800000003,17
"g1",16,2632,"42112 42127",12,0.30148837900000003,26
"g1",16,2633,"42128 42143",14,0.47085756300000003,17
"g1",16,2634,"42144 42159",10,0.265002838,-6
"g1",16,2635,"42160 42175",6,0.283038613,6
"g1",16,2636,"42176 42191",7,0.359192011,15
"g1",16,2637,"42192 42207",3,0.329630324,17
"g1",16,2638,"42208 42223",12,0.675917485,20
"g1",16,2639,"42224 42239",63,1.202379091,-2
"g1",16,2640,"42240 42255",26,0.693081421,5
"g1",16,2641,"42256 42271",0,0.217760087,33
"g1",16,2642,"42272 42287",79,1.0036154800000001,-13
"g1",16,2643,"42288 42303",3,0.275930746,13
"g1",16,2644,"42304 42319",0,0.16526558900000002,3
"g1",16,2645,"42320 42335",372,1.134299507,15
"g1",16,2646,"42336 42351",34,0.574178498,10
"g1",16,2647,"42352 42367",277,1.606140256,4
"g1",16,2648,"42368 42383",5,0.296315542,23
"g1",16,2649,"42384 42399",0,0.18667829900000002,13
"g1",16,2650,"42400 42415",6,0.28274625800000003,7
"g1",16,2651,"42416 42431",3,0.291549987,1
"g1",16,2652,"42432 42447",109,0.996594418,17
"g1",16,2653,"42448 42463",14,0.309208297,26
"g1",16,2654,"42464 42479",6,0.351421808,48
"g1",16,2655,"42480 42495",2,0.284701365,11
"g1",16,2656,"42496 42511",0,0.17986469500000002,-16
"g1",16,2657,"42512 42527",0,0.203015925,-3
"g1",16,2658,"42528 42543",0,0.208151053,-18
"g1",16,2659,"42544 42559",0,0.17216395299999998,-1
"g1",16,2660,"42560 42575",26,0.51267125,12
"g1",16,2661,"42576 42591",16,0.706913002,-3
"g1",16,2662,"42592 42607",2,0.251662411,29
"g1",16,2663,"42608 42623",0,0.22369424699999998,8
"g1",16,2664,"42624 42639",35,0.47051597500000003,5
"g1",16,2665,"42640 42655",2,0.28298828200000004,7
"g1",16,2666,"42656 42671",13,0.250095075,-24
"g1",16,2667,"42672 42687",87,0.8922616130000001,6
"g1",16,2668,"42688 42703",46,0.8903768400000001,-1
"g1",16,2669,"42704 42719",34,0.5978781289999999,-18
"g1",16,2670,"42720 42735",0,0.186819491,-11
"g1",16,2671,"42736 42751",6,0.420119419,0
"g1",16,2672,"42752 42767",3,0.27292818799999996,-1
"g1",16,2673,"42768 42783",11,0.538200923,38
"g1",16,2674,"42784 42799",2,0.271070127,-7
"g1",16,2675,"42800 42815",0,0.164651375,14
"g1",16,2676,"42816 42831",9,0.371304458,0
"g1",16,2677,"42832 42847",216,1.08402635,35
"g1",16,2678,"42848 42863",48,0.48166430200000004,13
"g1",16,2679,"42864 42879",0,0.195336963,14
"g1",16,2680,"42880 42895",48,0.619328907,5
"g1",16,2681,"42896 42911",3,0.294174412,30
"g1",16,2682,"42912 42927",6,0.36863292599999997,-7
"g1",16,2683,"42928 42943",0,0.195434214,9
"g1",16,2684,"42944 42959",18,0.6350395569999999,22
"g1",16,2685,"42960 42975",9,0.299671466,3
"g1",16,2686,"42976 42991",7,0.473355737,-6
"g1",16,2687,"42992 43007",0,0.180487801,12
"g1",16,2688,"43008 43023",3,0.260951481,15
"g1",16,2689,"43024 43039",4,0.287123425,6
"g1",16,2690,"43040 43055",2,0.24308984,38
"g1",16,2691,"43056 43071",10,0.553742328,34
"g1",16,2692,"43072 43087",16,0.9511150549999999,34
"g1",16,2693,"43088 43103",7,0.29896827400000003,-17
"g1",16,2694,"43104 43119",4,0.339048542,25
"g1",16,2695,"43120 43135",7,0.261242105,26
"g1",16,2696,"43136 43151",66,0.9205217699999999,-29
"g1",16,2697,"43152 43167",0,0.177276329,17
"g1",16,2698,"43168 43183",1,0.273995283,9
"g1",16,2699,"43184 43199",79,0.8569836279999999,35
"g1",16,2700,"43200 43215",11,0.472376791,0
"g1",16,2701,"43216 43231",6,0.295655339,20
"g1",16,2702,"43232 43247",0,0.197812722,41
"g1",16,2703,"43248 43263",25,0.672923442,21
"g1",16,2704,"43264 43279",5,0.242230352,5
"g1",16,2705,"43280 43295",16,0.504765336,-10
"g1",16,2706,"43296 43311",0,0.16584772,10
"g1",16,2707,"43312 43327",2,0.366103884,1
"g1",16,2708,"43328 43343",2,0.402531083,-18
"g1",16,2709,"43344 43359",38,0.32402989000000004,23
"g1",16,2710,"43360 43375",55,0.736559076,-7
"g1",16,2711,"43376 43391",4,0.28845788499999997,12
"g1",16,2712,"43392 43407",0,0.17552322799999998,24
"g1",16,2713,"43408 43423",0,0.232558944,16
"g1",16,2714,"43424 43439",38,0.8414263590000001,8
"g1",16,2715,"43440 43455",0,0.151825573,-7
"g1",16,2716,"43456 43471",4,0.26642278599999997,7
"g1",16,2717,"43472 43487",0,0.201195853,3
"g1",16,2718,"43488 43503",33,0.392480618,-14
"g1",16,2719,"43504 43519",5,0.256457367,5
"g1",16,2720,"43520 43535",6,0.254591324,9
"g1",16,2721,"43536 43551",9,0.414362197,28
"g1",16,2722,"43552 43567",0,0.18642837499999998,14
"g1",16,2723,"43568 43583",0,0.163125351,-9
"g1",16,2724,"43584 43599",4,0.299668974,5
"g1",16,2725,"43600 43615",0,0.19765180599999999,-7
"g1",16,2726,"43616 43631","",""
"g1",16,2727,"43632 43647",60,1.307917189,9
"g1",16,2728,"43648 43663",8,0.540998219,-4
"g1",16,2729,"43664 43679",31,0.774263625,14
"g1",16,2730,"43680 43695",12,0.3880713,-9
"g1",16,2731,"43696 43711",5,0.233199913,31
"g1",16,2732,"43712 43727",41,0.6684696269999999,-17
"g1",16,2733,"43728 43743",13,0.355927124,-6
"g1",16,2734,"43744 43759",2,0.218793783,-14
"g1",16,2735,"43760 43775",3,0.2926284,28
"g1",16,2736,"43776 43791",83,0.558508448,14
"g1",16,2737,"43792 43807",0,0.173151252,1
"g1",16,2738,"43808 43823",3,0.261456386,35
"g1",16,2739,"43824 43839",5,0.573302399,6
"g1",16,2740,"43840 43855",5,0.644981898,37
"g1",16,2741,"43856 43871",4,0.290933446,16
"g1",16,2742,"43872 43887",24,0.522476466,25
"g1",16,2743,"43888 43903",5,0.382751945,25
"g1",16,2744,"43904 43919",0,0.17897613899999998,-6
"g1",16,2745,"43920 43935",4,0.244043767,-16
"g1",16,2746,"43936 43951",1,0.32888190100000003,18
"g1",16,2747,"43952 43967",10,0.384215715,-2
"g1",16,2748,"43968 43983",4,0.285237868,-28
"g1",16,2749,"43984 43999",4,0.27032396399999997,22
"g1",16,2750,"44000 44015",6,0.283533415,31
"g1",16,2751,"44016 44031",28,0.7241489289999999,34
"g1",16,2752,"44032 44047",17,0.711876671,-4
"g1",16,2753,"44048 44063",0,0.174475833,14
"g1",16,2754,"44064 44079",11,0.551475403,28
"g1",16,2755,"44080 44095",24,0.542544561,24
"g1",16,2756,"44096 44111",12,0.385793698,2
"g1",16,2757,"44112 44127",12,0.335528511,23
"g1",16,2758,"44128 44143",18,0.38349323500000004,-14
"g1",16,2759,"44144 44159",0,0.18942513,-7
"g1",16,2760,"44160 44175",17,0.55590092,34
"g1",16,2761,"44176 44191",4,0.23729081800000001,23
"g1",16,2762,"44192 44207",3,0.26727755400000003,-8
"g1",16,2763,"44208 44223",12,0.511673909,42
"g1",16,2764,"44224 44239",83,0.826717173,-9
"g1",16,2765,"44240 44255",10,0.431161485,32
"g1",16,2766,"44256 44271",40,0.533309337,28
"g1",16,2767,"44272 44287",10,0.347903699,4
"g1",16,2768,"44288 44303",34,0.338425582,20
"g1",16,2769,"44304 44319",12,0.359141528,0
"g1",16,2770,"44320 44335",12,0.23235584499999998,7
"g1",16,2771,"44336 44351",2,0.257914248,-1
"g1",16,2772,"44352 44367",9,0.28778939800000003,10
"g1",16,2773,"44368 44383",12,0.511863426,-19
"g1",16,2774,"44384 44399",85,0.455015265,21
"g1",16,2775,"44400 44415",13,0.330251197,20
"g1",16,2776,"44416 44431",6,0.296459298,4
"g1",16,2777,"44432 44447",9,0.271648115,-34
"g1",16,2778,"44448 44463",2,0.298700888,-6
"g1",16,2779,"44464 44479",0,0.200402206,27
"g1",16,2780,"44480 44495",19,0.551840169,18
"g1",16,2781,"44496 44511",0,0.206220711,-8
"g1",16,2782,"44512 44527",0,0.217381376,0
"g1",16,2783,"44528 44543",15,0.371140717,-4
"g1",16,2784,"44544 44559",13,0.35165479499999996,27
"g1",16,2785,"44560 44575",0,0.195490091,8
"g1",16,2786,"44576 44591",13,0.436463679,7
"g1",16,2787,"44592 44607",0,0.20884735000000001,8
"g1",16,2788,"44608 44623",2,0.286151637,29
"g1",16,2789,"44624 44639",0,0.17580959200000001,-10
"g1",16,2790,"44640 44655",6,0.275855941,9
"g1",16,2791,"44656 44671",37,0.318268682,9
"g1",16,2792,"44672 44687",0,0.200622184,-59
"g1",16,2793,"44688 44703",19,0.348351502,31
"g1",16,2794,"44704 44719",0,0.191441199,38
"g1",16,2795,"44720 44735",0,0.180963946,5
"g1",16,2796,"44736 44751",0,0.171937141,-14
"g1",16,2797,"44752 44767",10,0.541688285,1
"g1",16,2798,"44768 44783",0,0.154461013,19
"g1",16,2799,"44784 44799",10,0.29872952500000005,-12
"g1",16,2800,"44800 44815",13,0.587012702,2
"g1",16,2801,"44816 44831",0,0.230526356,0
"g1",16,2802,"44832 44847",15,0.35294354600000005,27
"g1",16,2803,"44848 44863",2,0.28661291,18
"g1",16,2804,"44864 44879",19,0.369123275,14
"g1",16,2805,"44880 44895",13,0.57718411,7
"g1",16,2806,"44896 44911",0,0.167809232,6
"g1",16,2807,"44912 44927",8,0.446081544,29
"g1",16,2808,"44928 44943",0,0.183238898,7
"g1",16,2809,"44944 44959",11,0.596891468,-6
"g1",16,2810,"44960 44975",3,0.29558636,39
"g1",16,2811,"44976 44991",35,0.500062156,-21
"g1",16,2812,"44992 45007",0,0.19257222699999998,9
"g1",16,2813,"45008 45023",6,0.253822701,-3
"g1",16,2814,"45024 45039",0,0.196455815,26
"g1",16,2815,"45040 45055",0,0.175484692,4
"g1",16,2816,"45056 45071",6,0.45107846,24
"g1",16,2817,"45072 45087",20,0.354759202,-21
"g1",16,2818,"45088 45103",2,0.27954683799999996,32
"g1",16,2819,"45104 45119",0,0.163381584,-29
"g1",16,2820,"45120 45135",0,0.17919964400000002,-4
"g1",16,2821,"45136 45151",5,0.279039953,14
"g1",16,2822,"45152 45167",0,0.16248191299999998,-6
"g1",16,2823,"45168 45183",25,0.470736477,7
"g1",16,2824,"45184 45199",0,0.169967578,0
"g1",16,2825,"45200 45215",77,0.547778096,-7
"g1",16,2826,"45216 45231",0,0.193901619,-5
"g1",16,2827,"45232 45247","",""
"g1",16,2828,"45248 45263",0,0.279679546,18
"g1",16,2829,"45264 45279",2,0.295779734,16
"g1",16,2830,"45280 45295",8,0.27855485900000004,-13
"g1",16,2831,"45296 45311",7,0.270099722,18
"g1",16,2832,"45312 45327",7,0.280824281,-2
"g1",16,2833,"45328 45343",19,0.450396271,-21
"g1",16,2834,"45344 45359",3,0.32651588099999995,35
"g1",16,2835,"45360 45375",16,0.529259854,6
"g1",16,2836,"45376 45391",2,0.26573407600000004,-4
"g1",16,2837,"45392 45407",7,0.260996491,31
"g1",16,2838,"45408 45423",3,0.376912869,-3
"g1",16,2839,"45424 45439",14,0.332192685,24
"g1",16,2840,"45440 45455",21,0.305564148,-18
"g1",16,2841,"45456 45471",0,0.18894268400000003,-1
"g1",16,2842,"45472 45487",0,0.16640171,42
"g1",16,2843,"45488 45503",11,0.367128239,-27
"g1",16,2844,"45504 45519",0,0.184023934,11
"g1",16,2845,"45520 45535",77,0.731791034,-2
"g1",16,2846,"45536 45551",6,0.36675779399999997,10
"g1",16,2847,"45552 45567",16,0.38578750300000003,9
"g1",16,2848,"45568 45583",7,0.264258017,16
"g1",16,2849,"45584 45599",117,1.1175540000000002,25
"g1",16,2850,"45600 45615",85,0.892486426,-17
"g1",16,2851,"45616 45631",51,0.669991828,20
"g1",16,2852,"45632 45647",10,0.429054306,6
"g1",16,2853,"45648 45663",2,0.349275983,14
"g1",16,2854,"45664 45679",99,0.742037194,-3
"g1",16,2855,"45680 45695",8,0.413762846,8
"g1",16,2856,"45696 45711",7,0.274178438,6
"g1",16,2857,"45712 45727",2,0.269960894,-3
"g1",16,2858,"45728 45743",2,0.274072741,-20
"g1",16,2859,"45744 45759",0,0.173827765,7
"g1",16,2860,"45760 45775",0,0.160958779,-14
"g1",16,2861,"45776 45791",0,0.194338379,14
"g1",16,2862,"45792 45807",5,0.281700345,25
"g1",16,2863,"45808 45823",3,0.2778809,20
"g1",16,2864,"45824 45839",9,0.443033048,-5
"g1",16,2865,"45840 45855",3,0.368905859,-33
"g1",16,2866,"45856 45871",0,0.1854162,14
"g1",16,2867,"45872 45887",3,0.30509963,1
"g1",16,2868,"45888 45903",4,0.26341425700000004,14
"g1",16,2869,"45904 45919",0,0.208617151,-7
"g1",16,2870,"45920 45935",1,0.39194053500000003,2
"g1",16,2871,"45936 45951",9,0.337242519,5
"g1",16,2872,"45952 45967",0,0.16687058200000002,14
"g1",16,2873,"45968 45983",2,0.282653011,6
"g1",16,2874,"45984 45999",0,0.186463063,3
"g1",16,2875,"46000 46015",5,0.309381221,-18
"g1",16,2876,"46016 46031",4,0.286505026,23
"g1",16,2877,"46032 46047",29,0.570759697,10
"g1",16,2878,"46048 46063",6,0.289260467,8
"g1",16,2879,"46064 46079",98,1.2221827809999999,13
"g1",16,2880,"46080 46095",2,0.358894418,-3
"g1",16,2881,"46096 46111",0,0.190038927,-17
"g1",16,2882,"46112 46127",28,0.792429358,14
"g1",16,2883,"46128 46143",0,0.172589,-13
"g1",16,2884,"46144 46159",8,0.267256997,26
"g1",16,2885,"46160 46175",9,0.406734359,32
"g1",16,2886,"46176 46191",0,0.159007389,-15
"g1",16,2887,"46192 46207",22,0.531571761,8
"g1",16,2888,"46208 46223",7,0.38573800999999996,30
"g1",16,2889,"46224 46239",24,0.633528862,-5
"g1",16,2890,"46240 46255",11,0.271691248,32
"g1",16,2891,"46256 46271",22,0.565376402,25
"g1",16,2892,"46272 46287",5,0.5352813989999999,-15
"g1",16,2893,"46288 46303",45,0.745215141,25
"g1",16,2894,"46304 46319",18,0.359345371,20
"g1",16,2895,"46320 46335",60,0.5391443100000001,28
"g1",16,2896,"46336 46351",4,0.337093425,24
"g1",16,2897,"46352 46367",3,0.32450203499999997,20
"g1",16,2898,"46368 46383",0,0.17599621,-21
"g1",16,2899,"46384 46399",2,0.27216961500000003,19
"g1",16,2900,"46400 46415",3,0.264438832,0
"g1",16,2901,"46416 46431",7,0.257979308,3
"g1",16,2902,"46432 46447",0,0.19933600999999998,-43
"g1",16,2903,"46448 46463",12,0.534108398,24
"g1",16,2904,"46464 46479",14,0.386733412,18
"g1",16,2905,"46480 46495",26,0.576466873,37
"g1",16,2906,"46496 46511",0,0.191361753,-15
"g1",16,2907,"46512 46527",4,0.373340085,0
"g1",16,2908,"46528 46543",34,0.376465351,25
"g1",16,2909,"46544 46559",0,0.160132683,4
"g1",16,2910,"46560 46575",94,0.642314245,-12
"g1",16,2911,"46576 46591",6,0.40524861900000003,-21
"g1",16,2912,"46592 46607",3,0.370710848,-4
"g1",16,2913,"46608 46623",0,0.175056053,-9
"g1",16,2914,"46624 46639",7,0.26477415200000004,29
"g1",16,2915,"46640 46655",2,0.278130125,26
"g1",16,2916,"46656 46671",6,0.33532744600000003,1
"g1",16,2917,"46672 46687",0,0.183176394,8
"g1",16,2918,"46688 46703",0,0.173322268,21
"g1",16,2919,"46704 46719",13,0.400743111,15
"g1",16,2920,"46720 46735",10,0.34749498,-21
"g1",16,2921,"46736 46751",13,0.25994721299999995,-7
"g1",16,2922,"46752 46767",17,0.467301725,5
"g1",16,2923,"46768 46783",439,1.264182694,-2
"g1",16,2924,"46784 46799",6,0.24197929199999998,3
"g1",16,2925,"46800 46815",45,0.47689945699999997,12
"g1",16,2926,"46816 46831",0,0.180497861,-4
"g1",16,2927,"46832 46847",10,0.36290857899999995,30
"g1",16,2928,"46848 46863","",""
"g1",16,2929,"46864 46879",0,0.302728709,-7
"g1",16,2930,"46880 46895",47,0.48410178400000003,-13
"g1",16,2931,"46896 46911",0,0.18014516900000002,22
"g1",16,2932,"46912 46927",16,0.395219533,4
"g1",16,2933,"46928 46943",33,0.339355688,27
"g1",16,2934,"46944 46959",2,0.257812169,0
"g1",16,2935,"46960 46975",0,0.171646132,7
"g1",16,2936,"46976 46991",0,0.186377395,-16
"g1",16,2937,"46992 47007",26,0.416807129,16
"g1",16,2938,"47008 47023",33,0.5294328309999999,13
"g1",16,2939,"47024 47039",8,0.335355252,-27
"g1",16,2940,"47040 47055",4,0.275343273,38
"g1",16,2941,"47056 47071",0,0.156345587,42
"g1",16,2942,"47072 47087",14,0.5295681449999999,-4
"g1",16,2943,"47088 47103",55,0.914304122,40
"g1",16,2944,"47104 47119",6,0.530554316,-4
"g1",16,2945,"47120 47135",2,0.26614957,-3
"g1",16,2946,"47136 47151",9,0.493626203,-12
"g1",16,2947,"47152 47167",75,0.982103219,1
"g1",16,2948,"47168 47183",3,0.339506468,27
"g1",16,2949,"47184 47199",3,0.265296345,27
"g1",16,2950,"47200 47215",0,0.184871326,-9
"g1",16,2951,"47216 47231",98,0.9245553360000001,37
"g1",16,2952,"47232 47247",2,0.30772061700000003,13
"g1",16,2953,"47248 47263",11,0.36805777,26
"g1",16,2954,"47264 47279",2,0.260266081,13
"g1",16,2955,"47280 47295",9,0.424318747,8
"g1",16,2956,"47296 47311",13,0.265626247,-14
"g1",16,2957,"47312 47327",2,0.23432555300000002,20
"g1",16,2958,"47328 47343",7,0.267924281,-25
"g1",16,2959,"47344 47359",3,0.25107804100000003,30
"g1",16,2960,"47360 47375",2,0.2624026,6
"g1",16,2961,"47376 47391",8,0.386626528,-2
"g1",16,2962,"47392 47407",0,0.17414656,3
"g1",16,2963,"47408 47423",12,0.283627858,14
"g1",16,2964,"47424 47439",0,0.15506010699999997,-14
"g1",16,2965,"47440 47455",3,0.24866848200000002,-24
"g1",16,2966,"47456 47471",0,0.180609782,12
"g1",16,2967,"47472 47487",19,0.591329618,21
"g1",16,2968,"47488 47503",3,0.354172372,26
"g1",16,2969,"47504 47519",2,0.273219324,19
"g1",16,2970,"47520 47535",2,0.37421302300000003,42
"g1",16,2971,"47536 47551",3,0.357646101,0
"g1",16,2972,"47552 47567",2,0.350155406,1
"g1",16,2973,"47568 47583",2,0.262243428,30
"g1",16,2974,"47584 47599",10,0.5123168349999999,28
"g1",16,2975,"47600 47615",0,0.205788001,0
"g1",16,2976,"47616 47631",27,1.142482806,6
"g1",16,2977,"47632 47647",59,0.667398879,28
"g1",16,2978,"47648 47663",42,0.369203646,15
"g1",16,2979,"47664 47679",10,0.548086764,19
"g1",16,2980,"47680 47695",12,0.36264238899999995,11
"g1",16,2981,"47696 47711",21,0.343283799,18
"g1",16,2982,"47712 47727",4,0.27127365400000003,4
"g1",16,2983,"47728 47743",13,0.379844727,10
"g1",16,2984,"47744 47759",6,0.30367154399999996,-9
"g1",16,2985,"47760 47775",1,0.36810372799999996,19
"g1",16,2986,"47776 47791",30,0.354361679,15
"g1",16,2987,"47792 47807",8,0.287337538,9
"g1",16,2988,"47808 47823",16,0.616566481,14
"g1",16,2989,"47824 47839",15,0.37421018500000003,28
"g1",16,2990,"47840 47855",5,0.293511365,1
"g1",16,2991,"47856 47871",1,0.27905230999999997,30
"g1",16,2992,"47872 47887",5,0.28636436099999996,7
"g1",16,2993,"47888 47903",166,1.179096841,37
"g1",16,2994,"47904 47919",10,0.368634086,27
"g1",16,2995,"47920 47935",2,0.276983408,28
"g1",16,2996,"47936 47951",49,0.699588573,20
"g1",16,2997,"47952 47967",10,0.389697996,-1
"g1",16,2998,"47968 47983",14,0.499918247,20
"g1",16,2999,"47984 47999",142,0.927252898,3
"g1",16,3000,"48000 48015",9,0.28649530399999995,11
"g1",16,3001,"48016 48031",7,0.2801014,-13
"g1",16,3002,"48032 48047",0,0.19933870099999998,17
"g1",16,3003,"48048 48063",122,0.9033015169999999,2
"g1",16,3004,"48064 48079",1,0.263792611,4
"g1",16,3005,"48080 48095",10,0.358143188,-14
"g1",16,3006,"48096 48111",0,0.16815383499999997,1
"g1",16,3007,"48112 48127",0,0.180418117,0
"g1",16,3008,"48128 48143",12,0.250767952,22
"g1",16,3009,"48144 48159",14,0.381998064,8
"g1",16,3010,"48160 48175",217,1.166786063,42
"g1",16,3011,"48176 48191",37,0.6417470670000001,45
"g1",16,3012,"48192 48207",0,0.17430276,-10
"g1",16,3013,"48208 48223",8,0.358336188,19
"g1",16,3014,"48224 48239",87,0.925476313,-5
"g1",16,3015,"48240 48255",0,0.22005346599999998,16
"g1",16,3016,"48256 48271",0,0.174080535,0
"g1",16,3017,"48272 48287",49,0.5390519309999999,-10
"g1",16,3018,"48288 48303",0,0.18364629500000001,25
"g1",16,3019,"48304 48319",125,0.581343176,32
"g1",16,3020,"48320 48335",10,0.439544454,21
"g1",16,3021,"48336 48351",0,0.180320955,-18
"g1",16,3022,"48352 48367",45,0.843201375,-1
"g1",16,3023,"48368 48383",5,0.307387373,24
"g1",16,3024,"48384 48399",0,0.176128107,0
"g1",16,3025,"48400 48415",3,0.371849423,0
"g1",16,3026,"48416 48431",0,0.1758969,8
"g1",16,3027,"48432 48447",0,0.202967233,2
"g1",16,3028,"48448 48463",6,0.267323378,30
"g1",16,3029,"48464 48479","",""
"g1",16,3030,"48480 48495",0,0.312522079,12
"g1",16,3031,"48496 48511",0,0.191909596,9
"g1",16,3032,"48512 48527",3,0.273165141,-22
"g1",16,3033,"48528 48543",9,0.550091192,10
"g1",16,3034,"48544 48559",0,0.193066204,25
"g1",16,3035,"48560 48575",7,0.487774897,8
"g1",16,3036,"48576 48591",2,0.255603672,9
"g1",16,3037,"48592 48607",30,0.567237979,10
"g1",16,3038,"48608 48623",14,0.592885565,15
"g1",16,3039,"48624 48639",102,0.999910123,29
"g1",16,3040,"48640 48655",8,0.37199112100000004,6
"g1",16,3041,"48656 48671",5,0.339922436,29
"g1",16,3042,"48672 48687",25,0.416558555,-20
"g1",16,3043,"48688 48703",0,0.16389352199999999,31
"g1",16,3044,"48704 48719",17,0.24673812899999997,-36
"g1",16,3045,"48720 48735",0,0.182375726,-7
"g1",16,3046,"48736 48751",0,0.166756971,11
"g1",16,3047,"48752 48767",0,0.18540354,34
"g1",16,3048,"48768 48783",0,0.171028505,-8
"g1",16,3049,"48784 48799",35,0.513683799,0
"g1",16,3050,"48800 48815",9,0.371431938,21
"g1",16,3051,"48816 48831",23,0.544907375,2
"g1",16,3052,"48832 48847",0,0.21727323999999998,11
"g1",16,3053,"48848 48863",7,0.47742802,16
"g1",16,3054,"48864 48879",2,0.340784424,19
"g1",16,3055,"48880 48895",10,0.274500966,-8
"g1",16,3056,"48896 48911",6,0.674782674,23
"g1",16,3057,"48912 48927",45,1.141331902,40
"g1",16,3058,"48928 48943",8,0.344257502,24
"g1",16,3059,"48944 48959",145,0.8488514709999999,-11
