name,param:algo,param:chunk_size,param:grammar,param:graph,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-wine-geo-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/wine.txt,0.0030828669987386093,0.0030828669987386093,0.0030828669987386093,0,0.0030828669987386093,0.0,0;0,324.3733837396039,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-people_pets-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/people_pets.txt,0.0030975650006439537,0.0030975650006439537,0.0030975650006439537,0,0.0030975650006439537,0.0,0;0,322.8342261718833,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-atom-primitive-geo-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/atom-primitive.txt,0.0031184660037979484,0.0031184660037979484,0.0031184660037979484,0,0.0031184660037979484,0.0,0;0,320.67048311000025,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-funding-geo-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/funding.txt,0.0031290150072891265,0.0031290150072891265,0.0031290150072891265,0,0.0031290150072891265,0.0,0;0,319.58939080524465,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-foaf-geo-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/foaf.txt,0.003178643004503101,0.003178643004503101,0.003178643004503101,0,0.003178643004503101,0.0,0;0,314.5996573328071,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-funding-geo-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/funding.txt,0.003279702999861911,0.003279702999861911,0.003279702999861911,0,0.003279702999861911,0.0,0;0,304.90565762878657,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-foaf-g2-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/foaf.txt,0.003319317998830229,0.003319317998830229,0.003319317998830229,0,0.003319317998830229,0.0,0;0,301.26670609818433,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-travel-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/travel.txt,0.003350735001731664,0.003350735001731664,0.003350735001731664,0,0.003350735001731664,0.0,0;0,298.44198347025315,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-skos-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/skos.txt,0.0034450469975126907,0.0034450469975126907,0.0034450469975126907,0,0.0034450469975126907,0.0,0;0,290.2718020166331,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-travel-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/travel.txt,0.0034934290015371516,0.0034934290015371516,0.0034934290015371516,0,0.0034934290015371516,0.0,0;0,286.251702713863,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-atom-primitive-geo-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/atom-primitive.txt,0.0035061849921476096,0.0035061849921476096,0.0035061849921476096,0,0.0035061849921476096,0.0,0;0,285.2102790467652,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-skos-g1-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/skos.txt,0.003541534999385476,0.003541534999385476,0.003541534999385476,0,0.003541534999385476,0.0,0;0,282.3634385015309,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-atom-primitive-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/atom-primitive.txt,0.0035982440022053197,0.0035982440022053197,0.0035982440022053197,0,0.0035982440022053197,0.0,0;0,277.9133375577399,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-biomedical-mesure-primitive-geo-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/biomedical-mesure-primitive.txt,0.003621317009674385,0.003621317009674385,0.003621317009674385,0,0.003621317009674385,0.0,0;0,276.1426291397549,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-people_pets-geo-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/people_pets.txt,0.0036418039962882176,0.0036418039962882176,0.0036418039962882176,0,0.0036418039962882176,0.0,0;0,274.58918739701954,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-atom-primitive-g2-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/atom-primitive.txt,0.003657201988971792,0.003657201988971792,0.003657201988971792,0,0.003657201988971792,0.0,0;0,273.43307889897164,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-univ-bench-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/univ-bench.txt,0.003714842998306267,0.003714842998306267,0.003714842998306267,0,0.003714842998306267,0.0,0;0,269.1903804429788,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-biomedical-mesure-primitive-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/biomedical-mesure-primitive.txt,0.0037358099943958223,0.0037358099943958223,0.0037358099943958223,0,0.0037358099943958223,0.0,0;0,267.6795665465117,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-univ-bench-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/univ-bench.txt,0.0037843600002815947,0.0037843600002815947,0.0037843600002815947,0,0.0037843600002815947,0.0,0;0,264.24547345537684,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-foaf-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/foaf.txt,0.0038646600005449727,0.0038646600005449727,0.0038646600005449727,0,0.0038646600005449727,0.0,0;0,258.75497452789784,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-travel-g2-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/travel.txt,0.003896469992469065,0.003896469992469065,0.003896469992469065,0,0.003896469992469065,0.0,0;0,256.6425513176692,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-generations-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/generations.txt,0.003987521005910821,0.003987521005910821,0.003987521005910821,0,0.003987521005910821,0.0,0;0,250.78237795303653,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-univ-bench-g2-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/univ-bench.txt,0.003998323998530395,0.003998323998530395,0.003998323998530395,0,0.003998323998530395,0.0,0;0,250.10479400057503,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-people_pets-geo-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/people_pets.txt,0.0040658539946889505,0.0040658539946889505,0.0040658539946889505,0,0.0040658539946889505,0.0,0;0,245.95078950357214,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-biomedical-mesure-primitive-geo-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/biomedical-mesure-primitive.txt,0.004073504998814315,0.004073504998814315,0.004073504998814315,0,0.004073504998814315,0.0,0;0,245.4888358529258,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-pizza-geo-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/pizza.txt,0.004204526994726621,0.004204526994726621,0.004204526994726621,0,0.004204526994726621,0.0,0;0,237.83888205598743,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-biomedical-mesure-primitive-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/biomedical-mesure-primitive.txt,0.004240944006596692,0.004240944006596692,0.004240944006596692,0,0.004240944006596692,0.0,0;0,235.79655813529317,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-foaf-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/foaf.txt,0.004428590007591993,0.004428590007591993,0.004428590007591993,0,0.004428590007591993,0.0,0;0,225.8055042994918,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-atom-primitive-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/atom-primitive.txt,0.004443990997970104,0.004443990997970104,0.004443990997970104,0,0.004443990997970104,0.0,0;0,225.02295807007107,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-wine-geo-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/wine.txt,0.004533605009783059,0.004533605009783059,0.004533605009783059,0,0.004533605009783059,0.0,0;0,220.57501653586968,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-generations-g1-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/generations.txt,0.004568529999232851,0.004568529999232851,0.004568529999232851,0,0.004568529999232851,0.0,0;0,218.8887892096408,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-core-geo-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/core.txt,0.0046200460055842996,0.0046200460055842996,0.0046200460055842996,0,0.0046200460055842996,0.0,0;0,216.4480610780259,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-funding-geo-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/funding.txt,0.004691408001235686,0.004691408001235686,0.004691408001235686,0,0.004691408001235686,0.0,0;0,213.15562401236613,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-skos-g1-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/skos.txt,0.004757749993586913,0.004757749993586913,0.004757749993586913,0,0.004757749993586913,0.0,0;0,210.1833852867268,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-core-geo-1000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],1000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/core.txt,0.004852116006077267,0.004852116006077267,0.004852116006077267,0,0.004852116006077267,0.0,0;0,206.0956495573275,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-biomedical-mesure-primitive-geo-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/biomedical-mesure-primitive.txt,0.004873033001786098,0.004873033001786098,0.004873033001786098,0,0.004873033001786098,0.0,0;0,205.21100506265256,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-foaf-g2-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/foaf.txt,0.005015754999476485,0.005015754999476485,0.005015754999476485,0,0.005015754999476485,0.0,0;0,199.37177954353317,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-core-geo-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/core.txt,0.005200838000746444,0.005200838000746444,0.005200838000746444,0,0.005200838000746444,0.0,0;0,192.27670614936983,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-people_pets-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/people_pets.txt,0.005252114002360031,0.005252114002360031,0.005252114002360031,0,0.005252114002360031,0.0,0;0,190.39952284939955,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-wine-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/wine.txt,0.005349138999008574,0.005349138999008574,0.005349138999008574,0,0.005349138999008574,0.0,0;0,186.94597395680748,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-funding-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/funding.txt,0.00544350100972224,0.00544350100972224,0.00544350100972224,0,0.00544350100972224,0.0,0;0,183.70530256428225,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-pizza-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/pizza.txt,0.005636257003061473,0.005636257003061473,0.005636257003061473,0,0.005636257003061473,0.0,0;0,177.4227114655746,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-travel-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/travel.txt,0.00580004500807263,0.00580004500807263,0.00580004500807263,0,0.00580004500807263,0.0,0;0,172.41245518063707,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-people_pets-g2-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/people_pets.txt,0.005832458002259955,0.005832458002259955,0.005832458002259955,0,0.005832458002259955,0.0,0;0,171.45429930443066,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-univ-bench-g2-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/univ-bench.txt,0.0059633130003931,0.0059633130003931,0.0059633130003931,0,0.0059633130003931,0.0,0;0,167.69201950896763,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-people_pets-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/people_pets.txt,0.006049648000043817,0.006049648000043817,0.006049648000043817,0,0.006049648000043817,0.0,0;0,165.29887358615858,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-atom-primitive-g2-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/atom-primitive.txt,0.006152058005682193,0.006152058005682193,0.006152058005682193,0,0.006152058005682193,0.0,0;0,162.54723201185283,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-funding-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/funding.txt,0.0061646130052395165,0.0061646130052395165,0.0061646130052395165,0,0.0061646130052395165,0.0,0;0,162.2161843979607,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-funding-g2-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/funding.txt,0.00620226000319235,0.00620226000319235,0.00620226000319235,0,0.00620226000319235,0.0,0;0,161.23155099678058,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-travel-g1-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/travel.txt,0.00637259500217624,0.00637259500217624,0.00637259500217624,0,0.00637259500217624,0.0,0;0,156.9219446173027,1,1
